Unnamed: 0,Brand,Year,months,days,Qty,Rate,Amount
603,46,2018,9,29,40,2050.0,82000.0
604,76,2018,9,29,10,1520.0,15200.0
605,46,2018,9,29,8,2070.0,16560.0
606,33,2018,9,29,6,2870.0,17220.0
607,46,2018,9,29,8,2050.0,16400.0
608,33,2018,9,29,6,2850.0,17100.0
609,46,2018,9,29,80,2050.0,164000.0
610,46,2018,9,29,63,2460.0,154980.0
611,9,2018,9,29,30,2820.0,84600.0
612,46,2018,9,29,7,2460.0,17220.0
613,46,2018,9,29,40,2050.0,82000.0
614,65,2018,9,29,10,1500.0,15000.0
615,46,2018,9,29,8,2050.0,16400.0
616,70,2018,9,29,8,2050.0,16400.0
617,46,2018,9,29,7,2460.0,17220.0
618,44,2018,9,29,10,1840.0,18400.0
619,70,2018,9,29,8,2050.0,16400.0
620,27,2018,9,29,7,2470.0,17290.0
621,9,2018,9,29,6,2850.0,17100.0
622,46,2018,9,30,40,2050.0,82000.0
623,70,2018,9,30,40,2050.0,82000.0
624,44,2018,9,30,50,1840.0,92000.0
625,46,2018,9,30,35,2460.0,86100.0
626,33,2018,9,30,30,2850.0,85500.0
627,27,2018,9,30,35,2470.0,86450.0
628,67,2018,9,30,35,2150.0,75250.0
629,30,2018,9,30,50,1500.0,75000.0
630,46,2018,9,30,7,2460.0,17220.0
631,44,2018,9,30,50,1840.0,92000.0
632,46,2018,9,30,40,2050.0,82000.0
633,10,2018,9,30,21,2500.0,52500.0
634,76,2018,10,1,50,1500.0,75000.0
635,65,2018,10,1,50,1500.0,75000.0
636,70,2018,10,1,40,2050.0,82000.0
637,46,2018,10,1,40,2050.0,82000.0
638,46,2018,10,1,40,2050.0,82000.0
639,46,2018,10,1,7,2460.0,17220.0
640,44,2018,10,1,10,1840.0,18400.0
641,57,2018,10,1,5,3300.0,16500.0
642,22,2018,10,1,5,3300.0,16500.0
643,10,2018,10,1,7,2480.0,17360.0
644,76,2018,10,1,10,1500.0,15000.0
645,70,2018,10,1,8,2050.0,16400.0
646,44,2018,10,1,10,1840.0,18400.0
647,46,2018,10,1,7,2460.0,17220.0
648,70,2018,10,1,8,2050.0,16400.0
649,22,2018,10,1,5,3300.0,16500.0
650,57,2018,10,1,5,3300.0,16500.0
651,76,2018,10,1,10,1500.0,15000.0
652,10,2018,10,1,7,2480.0,17360.0
653,44,2018,10,1,50,1840.0,92000.0
654,46,2018,10,1,40,2050.0,82000.0
655,46,2018,10,1,21,2460.0,51660.0
656,76,2018,10,1,20,1500.0,30000.0
657,67,2018,10,1,7,2150.0,15050.0
658,10,2018,10,1,7,2480.0,17360.0
659,27,2018,10,1,7,2470.0,17290.0
660,9,2018,10,1,6,2850.0,17100.0
661,22,2018,10,1,10,3300.0,33000.0
662,18,2018,10,1,3,2450.0,7350.0
663,65,2018,10,1,10,1500.0,15000.0
664,44,2018,10,1,20,1840.0,36800.0
665,65,2018,10,1,10,1800.0,18000.0
666,70,2018,10,1,8,2050.0,16400.0
667,33,2018,10,1,6,2850.0,17100.0
668,46,2018,10,1,7,2460.0,17220.0
669,57,2018,10,1,5,3300.0,16500.0
670,3,2018,10,1,20,1840.0,36800.0
671,22,2018,10,1,5,3300.0,16500.0
672,76,2018,10,1,10,1500.0,15000.0
673,46,2018,10,1,8,2050.0,16400.0
674,57,2018,10,1,25,3300.0,82500.0
675,46,2018,10,1,40,2050.0,82000.0
676,44,2018,10,1,100,1840.0,184000.0
677,46,2018,10,1,80,2050.0,164000.0
678,46,2018,10,1,40,2050.0,82000.0
679,33,2018,10,1,6,2850.0,17100.0
680,67,2018,10,2,140,2150.0,301000.0
681,30,2018,10,2,200,1500.0,300000.0
682,67,2018,10,2,35,2150.0,75250.0
683,30,2018,10,2,20,1500.0,30000.0
684,67,2018,10,2,35,2150.0,75250.0
685,30,2018,10,2,50,1500.0,75000.0
686,67,2018,10,2,56,2150.0,120400.0
687,30,2018,10,2,80,1500.0,120000.0
688,67,2018,10,2,35,2150.0,75250.0
689,30,2018,10,2,50,1500.0,75000.0
690,67,2018,10,2,70,2150.0,150500.0
691,30,2018,10,2,100,1500.0,150000.0
692,65,2018,10,2,50,1500.0,75000.0
693,70,2018,10,2,40,2050.0,82000.0
694,57,2018,10,2,25,3350.0,83750.0
695,30,2018,10,2,50,1500.0,75000.0
696,76,2018,10,2,50,1500.0,75000.0
697,46,2018,10,2,80,2050.0,164000.0
698,67,2018,10,2,35,2150.0,75250.0
699,27,2018,10,2,35,2470.0,86450.0
700,10,2018,10,2,70,2480.0,173600.0
701,44,2018,10,2,100,1840.0,184000.0
702,33,2018,10,2,30,2850.0,85500.0
703,67,2018,10,2,35,2150.0,75250.0
704,30,2018,10,2,50,1500.0,75000.0
705,67,2018,10,2,14,2150.0,30100.0
706,30,2018,10,2,20,1500.0,30000.0
707,67,2018,10,2,35,2150.0,75250.0
708,20,2018,10,2,192,500.0,96000.0
709,67,2018,10,2,35,2150.0,75250.0
710,30,2018,10,2,50,1500.0,75000.0
711,46,2018,10,2,40,2050.0,82000.0
712,70,2018,10,2,160,2050.0,328000.0
713,10,2018,10,2,126,2480.0,312480.0
714,30,2018,10,2,30,1500.0,45000.0
715,57,2018,10,2,50,3300.0,165000.0
716,33,2018,10,2,60,2850.0,171000.0
717,46,2018,10,2,160,2050.0,328000.0
718,67,2018,10,2,70,2150.0,150500.0
719,30,2018,10,2,100,1500.0,150000.0
720,44,2018,10,2,200,1840.0,368000.0
721,10,2018,10,2,70,2480.0,173600.0
722,10,2018,10,2,14,2480.0,34720.0
723,20,2018,10,3,2160,495.0,1069200.0
724,67,2018,10,3,161,2150.0,346150.0
725,30,2018,10,3,140,1500.0,210000.0
726,46,2018,10,3,160,2050.0,328000.0
727,57,2018,10,3,30,3300.0,99000.0
728,20,2018,10,3,360,520.0,187200.0
729,30,2018,10,3,50,1500.0,75000.0
730,20,2018,10,3,360,520.0,187200.0
731,30,2018,10,3,50,1500.0,75000.0
732,67,2018,10,3,35,2150.0,75250.0
733,46,2018,10,3,40,2050.0,82000.0
734,20,2018,10,3,120,520.0,62400.0
735,20,2018,10,3,360,520.0,187200.0
736,57,2018,10,3,10,3300.0,33000.0
737,30,2018,10,3,20,1500.0,30000.0
738,20,2018,10,3,120,520.0,62400.0
739,22,2018,10,3,10,3300.0,33000.0
740,9,2018,10,3,12,2820.0,33840.0
741,33,2018,10,3,12,2850.0,34200.0
742,10,2018,10,3,14,2500.0,35000.0
743,27,2018,10,3,14,2470.0,34580.0
744,70,2018,10,3,16,2050.0,32800.0
745,44,2018,10,3,20,1840.0,36800.0
746,76,2018,10,3,20,1500.0,30000.0
747,20,2018,10,3,240,520.0,124800.0
748,20,2018,10,3,240,520.0,124800.0
749,20,2018,10,3,120,520.0,62400.0
750,67,2018,10,3,14,2150.0,30100.0
751,30,2018,10,3,20,1500.0,30000.0
752,30,2018,10,3,40,1500.0,60000.0
753,76,2018,10,3,40,1500.0,60000.0
754,44,2018,10,3,40,1840.0,73600.0
755,46,2018,10,3,32,2050.0,65600.0
756,67,2018,10,3,28,2150.0,60200.0
757,10,2018,10,3,28,2480.0,69440.0
758,57,2018,10,3,20,3300.0,66000.0
759,70,2018,10,3,8,2050.0,16400.0
760,46,2018,10,3,40,2050.0,82000.0
761,33,2018,10,3,12,2850.0,34200.0
762,46,2018,10,3,7,2460.0,17220.0
763,30,2018,10,3,50,1500.0,75000.0
764,67,2018,10,3,35,2150.0,75250.0
765,44,2018,10,3,100,1840.0,184000.0
766,20,2018,10,3,240,520.0,124800.0
767,33,2018,10,3,30,2850.0,85500.0
768,46,2018,10,3,80,2050.0,164000.0
769,27,2018,10,3,35,2470.0,86450.0
770,20,2018,10,3,360,520.0,187200.0
771,46,2018,10,3,120,2050.0,246000.0
772,67,2018,10,3,35,2150.0,75250.0
773,33,2018,10,3,60,2850.0,171000.0
774,30,2018,10,3,100,1500.0,150000.0
775,20,2018,10,3,120,520.0,62400.0
776,70,2018,10,3,16,2050.0,32800.0
777,44,2018,10,3,20,1840.0,36800.0
778,46,2018,10,3,40,2050.0,82000.0
779,67,2018,10,3,35,2150.0,75250.0
780,30,2018,10,3,50,1500.0,75000.0
781,20,2018,10,3,240,520.0,124800.0
782,67,2018,10,3,35,2150.0,75250.0
783,30,2018,10,3,50,1500.0,75000.0
784,20,2018,10,3,240,520.0,124800.0
785,20,2018,10,3,360,520.0,187200.0
786,44,2018,10,3,50,1840.0,92000.0
787,67,2018,10,3,35,2150.0,75250.0
788,46,2018,10,3,40,2050.0,82000.0
789,20,2018,10,3,1920,500.0,960000.0
790,46,2018,10,3,160,2050.0,328000.0
791,67,2018,10,3,70,2150.0,150500.0
792,30,2018,10,3,100,1500.0,150000.0
793,10,2018,10,3,140,2500.0,350000.0
794,44,2018,10,3,120,1840.0,220800.0
795,20,2018,10,4,240,520.0,124800.0
796,20,2018,10,4,24,520.0,12480.0
797,30,2018,10,4,10,1500.0,15000.0
798,67,2018,10,4,7,2150.0,15050.0
799,27,2018,10,4,7,2470.0,17290.0
800,70,2018,10,4,40,2050.0,82000.0
801,76,2018,10,4,50,1500.0,75000.0
802,20,2018,10,4,120,520.0,62400.0
803,46,2018,10,4,21,2460.0,51660.0
804,20,2018,10,4,96,520.0,49920.0
805,20,2018,10,4,96,520.0,49920.0
806,44,2018,10,4,50,1840.0,92000.0
807,57,2018,10,4,15,3300.0,49500.0
808,44,2018,10,4,40,1840.0,73600.0
809,27,2018,10,4,21,2470.0,51870.0
810,20,2018,10,4,240,520.0,124800.0
811,57,2018,10,4,50,3300.0,165000.0
812,46,2018,10,4,40,2050.0,82000.0
813,67,2018,10,4,35,2150.0,75250.0
814,30,2018,10,4,50,1500.0,75000.0
815,10,2018,10,4,7,2500.0,17500.0
816,27,2018,10,4,7,2470.0,17290.0
817,76,2018,10,4,100,1500.0,150000.0
818,9,2018,10,4,30,2820.0,84600.0
819,22,2018,10,4,25,3300.0,82500.0
820,33,2018,10,4,78,2850.0,222300.0
821,57,2018,10,4,50,3300.0,165000.0
822,65,2018,10,4,70,1500.0,105000.0
823,30,2018,10,4,80,1500.0,120000.0
824,44,2018,10,4,200,1840.0,368000.0
825,70,2018,10,4,104,2050.0,213200.0
826,46,2018,10,4,104,2050.0,213200.0
827,67,2018,10,4,70,2150.0,150500.0
828,10,2018,10,4,91,2500.0,227500.0
829,27,2018,10,4,35,2470.0,86450.0
830,44,2018,10,6,20,1840.0,36800.0
831,46,2018,10,6,7,2460.0,17220.0
832,46,2018,10,6,8,2050.0,16400.0
833,57,2018,10,6,5,3300.0,16500.0
834,46,2018,10,6,8,2050.0,16400.0
835,46,2018,10,6,7,2480.0,17360.0
836,70,2018,10,6,8,2050.0,16400.0
837,44,2018,10,6,10,1850.0,18500.0
838,76,2018,10,6,10,1500.0,15000.0
839,65,2018,10,6,10,1500.0,15000.0
840,27,2018,10,6,7,2470.0,17290.0
841,20,2018,10,6,96,520.0,49920.0
842,57,2018,10,6,20,3300.0,66000.0
843,10,2018,10,6,21,2500.0,52500.0
844,46,2018,10,6,21,2460.0,51660.0
845,67,2018,10,6,14,2150.0,30100.0
846,22,2018,10,7,5,3300.0,16500.0
847,9,2018,10,7,6,2820.0,16920.0
848,57,2018,10,7,5,3300.0,16500.0
849,46,2018,10,7,7,2460.0,17220.0
850,70,2018,10,7,8,2050.0,16400.0
851,44,2018,10,7,10,1840.0,18400.0
852,20,2018,10,7,24,520.0,12480.0
853,9,2018,10,7,6,2820.0,16920.0
854,57,2018,10,7,5,3300.0,16500.0
855,46,2018,10,7,7,2460.0,17220.0
856,70,2018,10,7,8,2050.0,16400.0
857,44,2018,10,7,10,1840.0,18400.0
858,33,2018,10,7,6,2850.0,17100.0
859,67,2018,10,7,70,2150.0,150500.0
860,65,2018,10,7,50,1500.0,75000.0
861,76,2018,10,7,50,1500.0,75000.0
862,44,2018,10,7,50,1840.0,92000.0
863,67,2018,10,7,35,2150.0,75250.0
864,46,2018,10,7,40,2050.0,82000.0
865,20,2018,10,7,24,520.0,12480.0
866,44,2018,10,7,20,1840.0,36800.0
867,70,2018,10,7,16,2050.0,32800.0
868,76,2018,10,7,20,1500.0,30000.0
869,46,2018,10,7,8,2050.0,16400.0
870,22,2018,10,7,10,3300.0,33000.0
871,57,2018,10,7,10,3300.0,33000.0
872,9,2018,10,7,6,2850.0,17100.0
873,33,2018,10,7,6,2850.0,17100.0
874,10,2018,10,7,14,2500.0,35000.0
875,39,2018,10,8,100,1840.0,184000.0
876,27,2018,10,8,35,2470.0,86450.0
877,39,2018,10,8,50,1840.0,92000.0
878,46,2018,10,8,40,2050.0,82000.0
879,46,2018,10,8,14,2460.0,34440.0
880,20,2018,10,8,120,520.0,62400.0
881,20,2018,10,8,96,520.0,49920.0
882,46,2018,10,8,40,2050.0,82000.0
883,20,2018,10,8,48,520.0,24960.0
884,20,2018,10,8,240,520.0,124800.0
885,76,2018,10,8,50,1500.0,75000.0
886,22,2018,10,8,20,3300.0,66000.0
887,9,2018,10,8,6,2850.0,17100.0
888,30,2018,10,8,50,1500.0,75000.0
889,39,2018,10,8,50,1840.0,92000.0
890,44,2018,10,8,50,1840.0,92000.0
891,46,2018,10,8,40,2050.0,82000.0
892,46,2018,10,8,35,2460.0,86100.0
893,27,2018,10,8,35,2470.0,86450.0
894,33,2018,10,8,30,2850.0,85500.0
895,57,2018,10,8,25,3300.0,82500.0
896,39,2018,10,8,50,1840.0,92000.0
897,46,2018,10,8,40,2050.0,82000.0
898,10,2018,10,8,35,2500.0,87500.0
899,33,2018,10,8,30,2850.0,85500.0
900,67,2018,10,8,35,2150.0,75250.0
901,22,2018,10,8,15,3300.0,49500.0
902,27,2018,10,8,14,2470.0,34580.0
903,39,2018,10,8,50,1840.0,92000.0
904,39,2018,10,8,50,1840.0,92000.0
905,76,2018,10,8,50,1500.0,75000.0
906,67,2018,10,8,35,2150.0,75250.0
907,57,2018,10,8,25,3300.0,82500.0
908,27,2018,10,8,21,2470.0,51870.0
909,39,2018,10,8,10,1840.0,18400.0
910,39,2018,10,8,10,1840.0,18400.0
911,39,2018,10,8,100,1840.0,184000.0
912,9,2018,10,8,12,2820.0,33840.0
913,33,2018,10,8,12,2850.0,34200.0
914,46,2018,10,8,16,2050.0,32800.0
915,70,2018,10,8,16,2050.0,32800.0
916,76,2018,10,8,20,1500.0,30000.0
917,67,2018,10,8,14,2150.0,30100.0
918,30,2018,10,8,10,1500.0,15000.0
919,65,2018,10,8,10,1500.0,15000.0
920,57,2018,10,8,10,3300.0,33000.0
921,57,2018,10,8,10,3300.0,33000.0
922,76,2018,10,8,20,1500.0,30000.0
923,33,2018,10,8,6,2850.0,17100.0
924,9,2018,10,8,6,2850.0,17100.0
925,70,2018,10,8,8,2050.0,16400.0
926,46,2018,10,8,7,2460.0,17220.0
927,39,2018,10,8,100,1840.0,184000.0
928,39,2018,10,9,20,1840.0,36800.0
929,39,2018,10,9,10,1840.0,18400.0
930,46,2018,10,9,7,2460.0,17220.0
931,22,2018,10,9,5,3300.0,16500.0
932,9,2018,10,9,6,2850.0,17100.0
933,44,2018,10,9,10,1840.0,18400.0
934,10,2018,10,9,7,2500.0,17500.0
935,44,2018,10,9,10,1840.0,18400.0
936,46,2018,10,9,8,2050.0,16400.0
937,10,2018,10,9,7,2500.0,17500.0
938,76,2018,10,9,40,1500.0,60000.0
939,39,2018,10,9,100,1840.0,184000.0
940,39,2018,10,9,100,1840.0,184000.0
941,70,2018,10,9,320,2050.0,656000.0
942,33,2018,10,9,120,2850.0,342000.0
943,57,2018,10,9,50,3300.0,165000.0
944,44,2018,10,9,100,1840.0,184000.0
945,76,2018,10,9,50,1500.0,75000.0
946,9,2018,10,9,30,2850.0,85500.0
947,46,2018,10,9,350,2460.0,861000.0
948,39,2018,10,9,100,1840.0,184000.0
949,27,2018,10,9,10,1520.0,15200.0
950,46,2018,10,9,7,2460.0,17220.0
951,46,2018,10,9,8,2050.0,16400.0
952,6,2018,10,9,14,2350.0,32900.0
953,39,2018,10,10,100,1840.0,184000.0
954,76,2018,10,10,50,1500.0,75000.0
955,65,2018,10,10,50,1500.0,75000.0
956,10,2018,10,10,14,2500.0,35000.0
957,33,2018,10,10,12,2850.0,34200.0
958,57,2018,10,10,25,3300.0,82500.0
959,9,2018,10,10,24,2850.0,68400.0
960,67,2018,10,10,35,2150.0,75250.0
961,39,2018,10,10,50,1840.0,92000.0
962,76,2018,10,10,100,1500.0,150000.0
963,9,2018,10,10,6,2850.0,17100.0
964,33,2018,10,10,30,2850.0,85500.0
965,67,2018,10,10,14,2150.0,30100.0
966,39,2018,10,10,20,1840.0,36800.0
967,44,2018,10,10,10,1840.0,18400.0
968,46,2018,10,10,8,2050.0,16400.0
969,46,2018,10,10,40,2050.0,82000.0
970,70,2018,10,10,40,2050.0,82000.0
971,67,2018,10,11,35,2150.0,75250.0
972,46,2018,10,11,40,2050.0,82000.0
973,76,2018,10,11,20,1500.0,30000.0
974,65,2018,10,11,20,1500.0,30000.0
975,39,2018,10,11,20,1840.0,36800.0
976,44,2018,10,11,20,1840.0,36800.0
977,27,2018,10,11,14,2470.0,34580.0
978,67,2018,10,11,14,2150.0,30100.0
979,70,2018,10,11,8,2050.0,16400.0
980,65,2018,10,11,10,1500.0,15000.0
981,57,2018,10,11,25,3300.0,82500.0
982,39,2018,10,11,100,1840.0,184000.0
983,30,2018,10,11,100,1500.0,150000.0
984,46,2018,10,11,40,2050.0,82000.0
985,39,2018,10,11,100,1840.0,184000.0
986,67,2018,10,11,35,2150.0,75250.0
987,57,2018,10,11,15,3300.0,49500.0
988,70,2018,10,11,8,2050.0,16400.0
989,27,2018,10,13,20,1500.0,30000.0
990,44,2018,10,13,30,1840.0,55200.0
991,46,2018,10,13,24,2050.0,49200.0
992,46,2018,10,13,21,2460.0,51660.0
993,9,2018,10,13,6,2850.0,17100.0
994,33,2018,10,13,6,2850.0,17100.0
995,22,2018,10,13,10,3300.0,33000.0
996,57,2018,10,13,5,3300.0,16500.0
997,27,2018,10,13,10,1500.0,15000.0
998,44,2018,10,13,10,1840.0,18400.0
999,46,2018,10,13,8,2050.0,16400.0
1000,46,2018,10,13,7,2460.0,17220.0
1001,57,2018,10,13,5,3300.0,16500.0
1002,33,2018,10,13,6,2850.0,17100.0
1003,9,2018,10,13,6,2850.0,17100.0
1004,22,2018,10,13,5,3300.0,16500.0
1005,57,2018,10,13,25,3300.0,82500.0
1006,39,2018,10,13,50,1840.0,92000.0
1007,57,2018,10,13,30,3300.0,99000.0
1008,76,2018,10,13,10,1500.0,15000.0
1009,65,2018,10,13,10,1500.0,15000.0
1010,44,2018,10,13,10,1840.0,18400.0
1011,46,2018,10,13,8,2050.0,16400.0
1012,46,2018,10,13,7,2460.0,17220.0
1013,57,2018,10,13,5,3300.0,16500.0
1014,44,2018,10,13,20,1840.0,36800.0
1015,67,2018,10,14,35,2150.0,75250.0
1016,70,2018,10,14,16,2050.0,32800.0
1017,76,2018,10,14,10,1500.0,15000.0
1018,76,2018,10,14,100,1500.0,150000.0
1019,57,2018,10,14,50,3300.0,165000.0
1020,44,2018,10,14,200,1840.0,368000.0
1021,76,2018,10,14,200,1500.0,300000.0
1022,70,2018,10,14,240,2050.0,492000.0
1023,46,2018,10,14,210,2460.0,516600.0
1024,76,2018,10,14,30,1500.0,45000.0
1025,39,2018,10,14,30,1840.0,55200.0
1026,67,2018,10,14,21,2150.0,45150.0
1027,57,2018,10,14,15,3350.0,50250.0
1028,44,2018,10,14,50,1840.0,92000.0
1029,76,2018,10,14,50,1500.0,75000.0
1030,30,2018,10,14,50,1500.0,75000.0
1031,6,2018,10,14,35,2350.0,82250.0
1032,70,2018,10,14,40,2050.0,82000.0
1033,39,2018,10,14,50,1840.0,92000.0
1034,27,2018,10,14,35,2470.0,86450.0
1035,39,2018,10,14,50,1840.0,92000.0
1036,46,2018,10,14,140,2460.0,344400.0
1037,70,2018,10,14,120,2050.0,246000.0
1038,33,2018,10,14,60,2850.0,171000.0
1039,30,2018,10,14,30,1500.0,45000.0
1040,27,2018,10,14,35,2470.0,86450.0
1041,39,2018,10,14,50,1840.0,92000.0
1042,67,2018,10,14,28,2150.0,60200.0
1043,67,2018,10,14,70,2150.0,150500.0
1044,46,2018,10,14,105,2460.0,258300.0
1045,27,2018,10,15,21,2470.0,51870.0
1046,70,2018,10,15,40,2050.0,82000.0
1047,33,2018,10,15,30,2850.0,85500.0
1048,10,2018,10,15,35,2480.0,86800.0
1049,6,2018,10,15,35,2350.0,82250.0
1050,27,2018,10,15,14,2470.0,34580.0
1051,46,2018,10,15,21,2460.0,51660.0
1052,70,2018,10,15,24,2050.0,49200.0
1053,33,2018,10,15,18,2850.0,51300.0
1054,10,2018,10,15,21,2480.0,52080.0
1055,76,2018,10,15,30,1500.0,45000.0
1056,70,2018,10,15,40,2050.0,82000.0
1057,76,2018,10,15,50,1500.0,75000.0
1058,30,2018,10,15,30,1500.0,45000.0
1059,46,2018,10,15,14,2460.0,34440.0
1060,27,2018,10,15,14,2470.0,34580.0
1061,10,2018,10,15,14,2480.0,34720.0
1062,39,2018,10,15,20,1840.0,36800.0
1063,70,2018,10,15,16,2050.0,32800.0
1064,33,2018,10,15,12,2850.0,34200.0
1065,34,2018,10,15,120,520.0,62400.0
1066,70,2018,10,15,40,2050.0,82000.0
1067,67,2018,10,15,35,2150.0,75250.0
1068,46,2018,10,15,35,2460.0,86100.0
1069,10,2018,10,15,35,2480.0,86800.0
1070,27,2018,10,15,35,2470.0,86450.0
1071,33,2018,10,15,30,2850.0,85500.0
1072,6,2018,10,15,35,2350.0,82250.0
1073,9,2018,10,15,30,2850.0,85500.0
1074,57,2018,10,15,25,3300.0,82500.0
1075,22,2018,10,15,25,3300.0,82500.0
1076,76,2018,10,15,50,1500.0,75000.0
1077,18,2018,10,15,20,4400.0,88000.0
1078,27,2018,10,15,50,1500.0,75000.0
1079,65,2018,10,15,50,1500.0,75000.0
1080,30,2018,10,15,50,1500.0,75000.0
1081,44,2018,10,15,80,1840.0,147200.0
1082,39,2018,10,15,50,1840.0,92000.0
1083,65,2018,10,15,50,1840.0,92000.0
1084,53,2018,10,15,20,1840.0,36800.0
1085,70,2018,10,15,16,2050.0,32800.0
1086,46,2018,10,15,14,2460.0,34440.0
1087,33,2018,10,15,12,2850.0,34200.0
1088,27,2018,10,15,14,2470.0,34580.0
1089,6,2018,10,15,14,2350.0,32900.0
1090,39,2018,10,15,200,1840.0,368000.0
1091,70,2018,10,15,160,2050.0,328000.0
1092,39,2018,10,15,100,1840.0,184000.0
1093,70,2018,10,15,40,2050.0,82000.0
1094,57,2018,10,15,25,3350.0,83750.0
1095,67,2018,10,15,35,2150.0,75250.0
1096,76,2018,10,15,50,1500.0,75000.0
1097,44,2018,10,15,10,1840.0,18400.0
1098,57,2018,10,15,5,3350.0,16750.0
1099,46,2018,10,15,8,2050.0,16400.0
1100,6,2018,10,15,35,2350.0,82250.0
1101,65,2018,10,15,50,1500.0,75000.0
1102,39,2018,10,15,50,1840.0,92000.0
1103,76,2018,10,15,10,1500.0,15000.0
1104,44,2018,10,15,10,1840.0,18400.0
1105,70,2018,10,15,8,2050.0,16400.0
1106,33,2018,10,15,6,2850.0,17100.0
1107,10,2018,10,15,7,2480.0,17360.0
1108,22,2018,10,15,5,3300.0,16500.0
1109,57,2018,10,15,5,3350.0,16750.0
1110,76,2018,10,15,10,1500.0,15000.0
1111,44,2018,10,15,10,1840.0,18400.0
1112,70,2018,10,15,8,2050.0,16400.0
1113,33,2018,10,15,6,2850.0,17100.0
1114,10,2018,10,15,7,2480.0,17360.0
1115,22,2018,10,15,5,3300.0,16500.0
1116,76,2018,10,15,10,1500.0,15000.0
1117,44,2018,10,15,10,1840.0,18400.0
1118,33,2018,10,15,6,2850.0,17100.0
1119,27,2018,10,15,35,2470.0,86450.0
1120,39,2018,10,15,50,1820.0,91000.0
1121,67,2018,10,15,35,2150.0,75250.0
1122,70,2018,10,15,8,2050.0,16400.0
1123,76,2018,10,15,10,1500.0,15000.0
1124,33,2018,10,15,30,2850.0,85500.0
1125,70,2018,10,15,40,2050.0,82000.0
1126,57,2018,10,15,25,3300.0,82500.0
1127,70,2018,10,15,24,2050.0,49200.0
1128,10,2018,10,15,21,2480.0,52080.0
1129,27,2018,10,15,21,2470.0,51870.0
1130,33,2018,10,15,18,2850.0,51300.0
1131,30,2018,10,15,20,1500.0,30000.0
1132,39,2018,10,15,20,1840.0,36800.0
1133,46,2018,10,15,14,2460.0,34440.0
1134,70,2018,10,15,16,2050.0,32800.0
1135,46,2018,10,15,35,2460.0,86100.0
1136,70,2018,10,15,40,2050.0,82000.0
1137,10,2018,10,15,35,2480.0,86800.0
1138,39,2018,10,15,30,1840.0,55200.0
1139,33,2018,10,15,30,2850.0,85500.0
1140,27,2018,10,15,35,2470.0,86450.0
1141,39,2018,10,15,20,1840.0,36800.0
1142,46,2018,10,15,35,2460.0,86100.0
1143,70,2018,10,15,40,2050.0,82000.0
1144,30,2018,10,15,30,1500.0,45000.0
1145,67,2018,10,15,21,2150.0,45150.0
1146,76,2018,10,15,50,1500.0,75000.0
1147,65,2018,10,15,50,1500.0,75000.0
1148,44,2018,10,15,50,1840.0,92000.0
1149,70,2018,10,15,40,2050.0,82000.0
1150,46,2018,10,15,35,2460.0,86100.0
1151,33,2018,10,15,30,2850.0,85500.0
1152,10,2018,10,15,35,2480.0,86800.0
1153,27,2018,10,15,35,2470.0,86450.0
1154,70,2018,10,15,40,2050.0,82000.0
1155,44,2018,10,15,50,1840.0,92000.0
1156,46,2018,10,15,35,2460.0,86100.0
1157,57,2018,10,15,15,3300.0,49500.0
1158,33,2018,10,15,12,2850.0,34200.0
1159,44,2018,10,15,200,1840.0,368000.0
1160,57,2018,10,15,115,3350.0,385250.0
1161,46,2018,10,15,140,2460.0,344400.0
1162,67,2018,10,15,105,2150.0,225750.0
1163,39,2018,10,15,90,1840.0,165600.0
1164,33,2018,10,15,96,2850.0,273600.0
1165,0,2018,10,15,160,1840.0,294400.0
1166,70,2018,10,15,80,2050.0,164000.0
1167,76,2018,10,15,150,1500.0,225000.0
1168,33,2018,10,15,30,2850.0,85500.0
1169,57,2018,10,15,25,3350.0,83750.0
1170,22,2018,10,15,25,3350.0,83750.0
1171,65,2018,10,15,100,1500.0,150000.0
1172,39,2018,10,15,170,1840.0,312800.0
1173,70,2018,10,15,160,2050.0,328000.0
1174,67,2018,10,15,105,2150.0,225750.0
1175,46,2018,10,15,70,2460.0,172200.0
1176,27,2018,10,15,105,2470.0,259350.0
1177,10,2018,10,15,70,2500.0,175000.0
1178,6,2018,10,15,35,2350.0,82250.0
1179,76,2018,10,15,330,1500.0,495000.0
1180,57,2018,10,15,100,3350.0,335000.0
1181,70,2018,10,15,160,2050.0,328000.0
1182,39,2018,10,15,400,1840.0,736000.0
1183,33,2018,10,15,120,2850.0,342000.0
1184,9,2018,10,16,30,2900.0,87000.0
1185,39,2018,10,16,100,1840.0,184000.0
1186,18,2018,10,16,20,4400.0,88000.0
1187,65,2018,10,16,90,1500.0,135000.0
1188,33,2018,10,16,30,2850.0,85500.0
1189,10,2018,10,16,70,2480.0,173600.0
1190,22,2018,10,16,25,3400.0,85000.0
1191,65,2018,10,16,10,1500.0,15000.0
1192,46,2018,10,16,7,2460.0,17220.0
1193,27,2018,10,16,7,2470.0,17290.0
1194,70,2018,10,16,8,2050.0,16400.0
1195,39,2018,10,16,10,1840.0,18400.0
1196,33,2018,10,16,6,2850.0,17100.0
1197,46,2018,10,16,14,2460.0,34440.0
1198,10,2018,10,16,14,2480.0,34720.0
1199,33,2018,10,16,12,2850.0,34200.0
1200,44,2018,10,16,20,1840.0,36800.0
1201,57,2018,10,16,10,3300.0,33000.0
