Brand,Year,months,days,Qty,Rate,Amount
49,2021,6,21,30,1630.0,48900.0
49,2021,6,21,50,1600.0,80000.0
27,2021,6,21,50,1600.0,80000.0
49,2021,6,21,30,1650.0,49500.0
27,2021,6,21,30,1650.0,49500.0
68,2021,6,21,30,1950.0,58500.0
46,2021,6,21,21,2650.0,55650.0
23,2021,6,21,12,2720.0,32640.0
17,2021,6,21,14,2650.0,37100.0
73,2021,6,21,12,2800.0,33600.0
8,2021,6,21,6,2950.0,17700.0
16,2021,6,21,6,2950.0,17700.0
49,2021,6,22,10,1650.0,16500.0
49,2021,6,22,20,1650.0,33000.0
27,2021,6,22,50,1650.0,82500.0
49,2021,6,22,50,1650.0,82500.0
27,2021,6,23,30,1650.0,49500.0
49,2021,6,23,20,1650.0,33000.0
36,2021,6,23,28,520.0,14560.0
49,2021,6,23,20,1650.0,33000.0
27,2021,6,23,10,1650.0,16500.0
49,2021,6,23,10,1650.0,16500.0
27,2021,6,24,10,1650.0,16500.0
49,2021,6,26,10,1650.0,16500.0
27,2021,6,26,10,1650.0,16500.0
27,2021,6,26,10,1650.0,16500.0
68,2021,6,26,10,1950.0,19500.0
36,2021,6,26,28,520.0,14560.0
49,2021,6,26,50,1650.0,82500.0
68,2021,6,27,20,1950.0,39000.0
36,2021,6,27,28,520.0,14560.0
68,2021,6,27,10,1950.0,19500.0
49,2021,6,27,10,1650.0,16500.0
49,2021,6,27,20,1650.0,33000.0
49,2021,6,27,50,1630.0,81500.0
16,2021,6,27,18,2900.0,52200.0
23,2021,6,27,30,2700.0,81000.0
27,2021,6,27,40,1630.0,65200.0
35,2021,6,27,30,1630.0,48900.0
68,2021,6,27,30,1930.0,57900.0
57,2021,6,27,30,1930.0,57900.0
56,2021,6,27,35,2620.0,91700.0
46,2021,6,27,35,2620.0,91700.0
73,2021,6,27,30,2750.0,82500.0
8,2021,6,27,18,2900.0,52200.0
49,2021,7,17,20,1630.0,32600.0
36,2021,7,17,150,500.0,75000.0
36,2021,7,17,130,500.0,65000.0
27,2021,7,17,20,1630.0,32600.0
71,2021,7,17,16,2320.0,37120.0
57,2021,7,17,20,1930.0,38600.0
46,2021,7,17,14,2600.0,36400.0
56,2021,7,17,14,2600.0,36400.0
57,2021,7,17,10,3500.0,35000.0
8,2021,7,17,12,2900.0,34800.0
16,2021,7,17,12,2900.0,34800.0
56,2021,7,17,21,2650.0,55650.0
57,2021,7,17,10,1950.0,19500.0
27,2021,7,17,20,1650.0,33000.0
27,2021,7,17,20,1650.0,33000.0
57,2021,7,17,20,1950.0,39000.0
46,2021,7,17,7,2650.0,18550.0
27,2021,7,17,50,1650.0,82500.0
68,2021,7,17,50,1950.0,97500.0
46,2021,7,17,35,2650.0,92750.0
49,2021,7,17,80,1650.0,132000.0
73,2021,7,17,30,2800.0,84000.0
23,2021,7,17,30,2720.0,81600.0
36,2021,7,17,140,520.0,72800.0
57,2021,7,17,50,1950.0,97500.0
27,2021,7,17,50,1650.0,82500.0
68,2021,7,17,100,1950.0,195000.0
56,2021,7,17,35,2650.0,92750.0
46,2021,7,17,35,2650.0,92750.0
17,2021,7,17,35,2650.0,92750.0
57,2021,7,17,25,3550.0,88750.0
8,2021,7,17,18,2950.0,53100.0
16,2021,7,17,18,2950.0,53100.0
27,2021,7,17,70,1630.0,114100.0
49,2021,7,17,30,1630.0,48900.0
27,2021,7,18,20,1650.0,33000.0
56,2021,7,18,14,2600.0,36400.0
36,2021,7,19,224,500.0,112000.0
57,2021,7,19,250,1890.0,472500.0
56,2021,7,19,70,2580.0,180600.0
46,2021,7,19,70,2580.0,180600.0
17,2021,7,19,70,2580.0,180600.0
73,2021,7,19,48,2750.0,132000.0
57,2021,7,19,40,3450.0,138000.0
18,2021,7,19,12,4600.0,55200.0
27,2021,7,19,200,1590.0,318000.0
49,2021,7,19,250,1590.0,397500.0
68,2021,7,19,200,1890.0,378000.0
49,2021,7,31,150,1620.0,243000.0
71,2021,7,31,40,2300.0,92000.0
46,2021,7,31,35,2580.0,90300.0
49,2021,8,2,50,1600.0,80000.0
56,2021,8,2,22,2580.0,56760.0
73,2021,8,2,60,2720.0,163200.0
65,2021,8,2,170,1600.0,272000.0
35,2021,8,2,180,1600.0,288000.0
8,2021,8,2,30,2880.0,86400.0
16,2021,8,2,30,2880.0,86400.0
57,2021,8,2,25,3500.0,87500.0
23,2021,8,2,120,2680.0,321600.0
71,2021,8,2,80,2280.0,182400.0
46,2021,8,2,70,2580.0,180600.0
17,2021,8,2,70,2580.0,180600.0
56,2021,8,2,153,2580.0,394740.0
49,2021,8,2,50,1650.0,82500.0
65,2021,8,2,50,1650.0,82500.0
49,2021,8,3,50,1590.0,79500.0
57,2021,8,3,50,1890.0,94500.0
46,2021,8,3,35,2560.0,89600.0
73,2021,8,3,30,2710.0,81300.0
16,2021,8,3,30,2860.0,85800.0
36,2021,8,3,280,500.0,140000.0
18,2021,8,3,20,4600.0,92000.0
57,2021,8,3,25,3500.0,87500.0
9,2021,8,3,60,3000.0,180000.0
36,2021,8,3,28,520.0,14560.0
49,2021,8,3,10,1650.0,16500.0
57,2021,8,3,10,3550.0,35500.0
71,2021,8,3,8,2350.0,18800.0
46,2021,8,3,7,2650.0,18550.0
16,2021,8,3,6,2950.0,17700.0
8,2021,8,5,6,2950.0,17700.0
27,2021,8,5,20,1650.0,33000.0
49,2021,8,5,20,1650.0,33000.0
36,2021,8,5,56,520.0,29120.0
49,2021,8,8,10,1650.0,16500.0
56,2021,8,8,7,2650.0,18550.0
36,2021,8,10,56,500.0,28000.0
36,2021,8,10,84,520.0,43680.0
49,2021,8,10,20,1650.0,33000.0
68,2021,8,10,20,1950.0,39000.0
71,2021,8,10,16,2300.0,36800.0
16,2021,8,10,6,2950.0,17700.0
57,2021,8,10,150,1950.0,292500.0
49,2021,8,10,10,1620.0,16200.0
36,2021,8,11,280,520.0,145600.0
46,2021,8,11,35,2600.0,91000.0
56,2021,8,11,35,2600.0,91000.0
17,2021,8,11,35,2600.0,91000.0
73,2021,8,11,30,2750.0,82500.0
57,2021,8,11,25,3550.0,88750.0
49,2021,8,11,16,1630.0,26080.0
49,2021,8,11,84,1630.0,136920.0
27,2021,8,11,34,1630.0,55420.0
27,2021,8,11,66,1630.0,107580.0
68,2021,8,11,50,1920.0,96000.0
57,2021,8,11,30,1920.0,57600.0
57,2021,8,11,20,1920.0,38400.0
71,2021,8,11,40,2300.0,92000.0
49,2021,8,11,30,1630.0,48900.0
27,2021,8,11,100,1630.0,163000.0
49,2021,8,11,50,1630.0,81500.0
71,2021,8,11,40,2300.0,92000.0
36,2021,8,11,224,465.0,104160.0
33,2021,8,11,2928,2600.0,7612800.0
73,2021,8,11,6,2600.0,15600.0
73,2021,8,11,6,2600.0,15600.0
73,2021,8,11,6,2600.0,15600.0
57,2021,8,12,10,1950.0,19500.0
17,2021,8,12,7,2650.0,18550.0
57,2021,8,12,10,3550.0,35500.0
36,2021,8,12,28,520.0,14560.0
49,2021,8,12,30,1630.0,48900.0
27,2021,8,12,20,1630.0,32600.0
57,2021,8,12,20,1920.0,38400.0
68,2021,8,12,30,1920.0,57600.0
46,2021,8,12,35,2600.0,91000.0
27,2021,8,12,20,1630.0,32600.0
8,2021,8,12,6,2900.0,17400.0
27,2021,8,12,10,1630.0,16300.0
68,2021,8,12,10,1920.0,19200.0
17,2021,8,12,7,2600.0,18200.0
46,2021,8,12,7,2600.0,18200.0
73,2021,8,12,6,2750.0,16500.0
71,2021,8,12,80,2300.0,184000.0
49,2021,8,12,30,1630.0,48900.0
49,2021,8,12,20,1630.0,32600.0
27,2021,8,12,20,1630.0,32600.0
68,2021,8,12,20,1930.0,38600.0
57,2021,8,12,20,1930.0,38600.0
71,2021,8,12,16,2300.0,36800.0
46,2021,8,12,14,2600.0,36400.0
73,2021,8,12,12,2750.0,33000.0
36,2021,8,12,140,520.0,72800.0
57,2021,8,12,10,3550.0,35500.0
49,2021,8,14,50,1630.0,81500.0
23,2021,8,14,30,2720.0,81600.0
8,2021,8,14,30,2900.0,87000.0
57,2021,8,14,50,1920.0,96000.0
36,2021,8,14,56,520.0,29120.0
57,2021,8,14,10,3550.0,35500.0
38,2021,8,14,32,820.0,26240.0
9,2021,8,14,12,3050.0,36600.0
49,2021,8,14,20,1630.0,32600.0
27,2021,8,14,20,1630.0,32600.0
57,2021,8,14,20,1920.0,38400.0
68,2021,8,14,10,1920.0,19200.0
71,2021,8,14,16,2300.0,36800.0
46,2021,8,14,14,2600.0,36400.0
56,2021,8,14,14,2600.0,36400.0
73,2021,8,14,12,2750.0,33000.0
8,2021,8,14,6,2900.0,17400.0
73,2021,8,14,6,2750.0,16500.0
46,2021,8,14,7,2600.0,18200.0
57,2021,8,14,5,3550.0,17750.0
18,2021,8,14,4,4650.0,18600.0
57,2021,8,14,25,3550.0,88750.0
49,2021,8,14,10,1630.0,16300.0
71,2021,8,14,8,2300.0,18400.0
46,2021,8,14,7,2600.0,18200.0
73,2021,8,14,6,2750.0,16500.0
9,2021,8,14,6,3050.0,18300.0
57,2021,8,14,5,3550.0,17750.0
73,2021,8,14,30,2750.0,82500.0
49,2021,8,14,50,1630.0,81500.0
57,2021,8,14,50,1920.0,96000.0
71,2021,8,14,40,2300.0,92000.0
46,2021,8,14,35,2600.0,91000.0
36,2021,8,14,56,520.0,29120.0
23,2021,8,14,12,2720.0,32640.0
73,2021,8,14,12,2750.0,33000.0
16,2021,8,14,12,2900.0,34800.0
8,2021,8,14,12,2900.0,34800.0
57,2021,8,14,10,3550.0,35500.0
38,2021,8,14,32,820.0,26240.0
13,2021,8,14,32,820.0,26240.0
9,2021,8,14,12,3050.0,36600.0
49,2021,8,14,20,1630.0,32600.0
27,2021,8,14,20,1630.0,32600.0
68,2021,8,14,20,1920.0,38400.0
57,2021,8,14,20,1920.0,38400.0
71,2021,8,14,16,2300.0,36800.0
46,2021,8,14,14,2600.0,36400.0
56,2021,8,14,14,2600.0,36400.0
17,2021,8,14,14,2600.0,36400.0
49,2021,8,14,50,1630.0,81500.0
68,2021,8,14,50,1920.0,96000.0
46,2021,8,14,35,2600.0,91000.0
57,2021,8,14,25,3550.0,88750.0
8,2021,8,14,30,2900.0,87000.0
56,2021,8,14,35,2600.0,91000.0
49,2021,8,14,50,1630.0,81500.0
27,2021,8,14,50,1630.0,81500.0
9,2021,8,14,6,3050.0,18300.0
56,2021,8,14,14,2600.0,36400.0
57,2021,8,14,10,3550.0,35500.0
9,2021,8,14,120,3050.0,366000.0
49,2021,8,16,50,1630.0,81500.0
46,2021,8,16,35,2600.0,91000.0
56,2021,8,16,35,2600.0,91000.0
73,2021,8,16,30,2750.0,82500.0
9,2021,8,16,30,3050.0,91500.0
38,2021,8,16,32,820.0,26240.0
17,2021,8,16,35,2650.0,92750.0
57,2021,8,16,25,3550.0,88750.0
38,2021,8,16,160,800.0,128000.0
49,2021,8,16,10,1630.0,16300.0
71,2021,8,16,80,2300.0,184000.0
73,2021,8,16,30,2750.0,82500.0
9,2021,8,16,30,3050.0,91500.0
49,2021,8,16,50,1630.0,81500.0
9,2021,8,16,30,3050.0,91500.0
38,2021,8,16,16,820.0,13120.0
27,2021,8,16,50,1630.0,81500.0
57,2021,8,16,50,1920.0,96000.0
71,2021,8,16,40,2300.0,92000.0
56,2021,8,16,35,2600.0,91000.0
8,2021,8,16,30,2900.0,87000.0
57,2021,8,16,25,3550.0,88750.0
38,2021,8,16,80,820.0,65600.0
9,2021,8,16,30,3050.0,91500.0
71,2021,8,16,24,2300.0,55200.0
27,2021,8,16,1,1630.0,1630.0
27,2021,8,17,150,1600.0,240000.0
57,2021,8,17,25,3500.0,87500.0
9,2021,8,17,240,3050.0,732000.0
18,2021,8,17,40,4650.0,186000.0
57,2021,8,17,70,1900.0,133000.0
68,2021,8,17,80,1900.0,152000.0
71,2021,8,17,80,2250.0,180000.0
46,2021,8,17,70,2600.0,182000.0
56,2021,8,17,70,2600.0,182000.0
73,2021,8,17,60,2700.0,162000.0
8,2021,8,17,30,2900.0,87000.0
16,2021,8,17,30,2900.0,87000.0
36,2021,8,17,1400,500.0,700000.0
38,2021,8,17,480,790.0,379200.0
63,2021,8,17,686,2350.0,1612100.0
2,2021,8,17,390,2850.0,1111500.0
13,2021,8,17,784,800.0,627200.0
13,2021,8,17,64,800.0,51200.0
38,2021,8,17,16,800.0,12800.0
49,2021,8,17,10,1630.0,16300.0
27,2021,8,17,10,1630.0,16300.0
68,2021,8,17,10,1920.0,19200.0
71,2021,8,17,8,2300.0,18400.0
9,2021,8,17,6,3050.0,18300.0
17,2021,8,17,7,2600.0,18200.0
27,2021,8,17,50,1630.0,81500.0
57,2021,8,17,50,1930.0,96500.0
73,2021,8,17,30,2750.0,82500.0
36,2021,8,17,280,520.0,145600.0
71,2021,8,17,40,2300.0,92000.0
32,2021,8,17,36,2050.0,73800.0
49,2021,8,17,100,1630.0,163000.0
27,2021,8,17,100,1630.0,163000.0
57,2021,8,17,50,3550.0,177500.0
9,2021,8,17,60,3050.0,183000.0
8,2021,8,17,30,2900.0,87000.0
38,2021,8,17,32,820.0,26240.0
9,2021,8,17,30,3050.0,91500.0
57,2021,8,17,25,3550.0,88750.0
56,2021,8,17,7,2600.0,18200.0
17,2021,8,17,7,2600.0,18200.0
56,2021,8,17,28,2600.0,72800.0
17,2021,8,17,28,2600.0,72800.0
27,2021,8,17,100,1630.0,163000.0
18,2021,8,17,16,4650.0,74400.0
38,2021,8,17,16,820.0,13120.0
49,2021,8,17,100,1630.0,163000.0
57,2021,8,17,100,1920.0,192000.0
68,2021,8,17,100,1920.0,192000.0
71,2021,8,17,64,2300.0,147200.0
46,2021,8,17,56,2600.0,145600.0
17,2021,8,17,56,2600.0,145600.0
8,2021,8,17,36,2900.0,104400.0
57,2021,8,17,25,3550.0,88750.0
49,2021,8,18,50,1600.0,80000.0
27,2021,8,18,50,1600.0,80000.0
57,2021,8,18,100,1900.0,190000.0
56,2021,8,18,70,2600.0,182000.0
9,2021,8,18,60,3050.0,183000.0
57,2021,8,18,50,3500.0,175000.0
13,2021,8,18,80,820.0,65600.0
57,2021,8,18,10,3550.0,35500.0
9,2021,8,18,6,3050.0,18300.0
57,2021,8,18,20,1920.0,38400.0
73,2021,8,18,6,2750.0,16500.0
71,2021,8,18,8,2320.0,18560.0
27,2021,8,18,50,1630.0,81500.0
57,2021,8,18,25,3550.0,88750.0
9,2021,8,18,90,3050.0,274500.0
38,2021,8,18,160,820.0,131200.0
7,2021,8,18,48,920.0,44160.0
38,2021,8,18,32,820.0,26240.0
36,2021,8,18,112,510.0,57120.0
57,2021,8,18,15,3550.0,53250.0
38,2021,8,18,32,820.0,26240.0
27,2021,8,18,30,1600.0,48000.0
57,2021,8,18,30,1900.0,57000.0
71,2021,8,18,24,2300.0,55200.0
46,2021,8,18,21,2600.0,54600.0
73,2021,8,18,18,2750.0,49500.0
16,2021,8,18,18,2900.0,52200.0
9,2021,8,18,18,3050.0,54900.0
46,2021,8,18,21,2600.0,54600.0
27,2021,8,18,20,1630.0,32600.0
57,2021,8,18,20,1920.0,38400.0
27,2021,8,18,40,1630.0,65200.0
57,2021,8,18,10,1920.0,19200.0
57,2021,8,18,5,3550.0,17750.0
71,2021,8,18,8,2300.0,18400.0
56,2021,8,18,7,2600.0,18200.0
9,2021,8,18,6,3050.0,18300.0
23,2021,8,18,6,2720.0,16320.0
9,2021,8,18,30,3050.0,91500.0
27,2021,8,18,50,1630.0,81500.0
49,2021,8,18,50,1630.0,81500.0
49,2021,8,18,20,1630.0,32600.0
38,2021,8,18,160,820.0,131200.0
57,2021,8,18,25,3550.0,88750.0
9,2021,8,18,90,3050.0,274500.0
36,2021,8,18,140,520.0,72800.0
27,2021,8,18,100,1630.0,163000.0
57,2021,8,18,50,1920.0,96000.0
71,2021,8,18,80,2300.0,184000.0
56,2021,8,18,35,2600.0,91000.0
73,2021,8,18,30,2750.0,82500.0
16,2021,8,18,30,2900.0,87000.0
8,2021,8,18,30,2900.0,87000.0
57,2021,8,19,50,1900.0,95000.0
46,2021,8,19,35,2600.0,91000.0
56,2021,8,19,35,2600.0,91000.0
56,2021,8,19,35,2600.0,91000.0
38,2021,8,19,80,820.0,65600.0
9,2021,8,19,60,3050.0,183000.0
49,2021,8,19,30,1630.0,48900.0
36,2021,8,19,280,500.0,140000.0
71,2021,8,19,80,2350.0,188000.0
57,2021,8,19,40,3550.0,142000.0
8,2021,8,19,36,2900.0,104400.0
16,2021,8,19,36,2900.0,104400.0
18,2021,8,19,20,4650.0,93000.0
73,2021,8,19,60,2750.0,165000.0
9,2021,8,19,90,3050.0,274500.0
38,2021,8,19,80,820.0,65600.0
27,2021,8,19,100,1630.0,163000.0
49,2021,8,19,100,1630.0,163000.0
57,2021,8,19,100,1930.0,193000.0
68,2021,8,19,100,1930.0,193000.0
17,2021,8,19,70,2600.0,182000.0
56,2021,8,19,70,2600.0,182000.0
46,2021,8,19,35,2600.0,91000.0
9,2021,8,19,60,3050.0,183000.0
49,2021,8,19,50,1630.0,81500.0
9,2021,8,19,30,3050.0,91500.0
16,2021,8,19,60,2900.0,174000.0
57,2021,8,19,50,3550.0,177500.0
17,2021,8,19,70,2600.0,182000.0
38,2021,8,19,16,820.0,13120.0
73,2021,8,21,30,2750.0,82500.0
27,2021,8,21,50,1600.0,80000.0
57,2021,8,21,50,1900.0,95000.0
56,2021,8,21,35,2600.0,91000.0
71,2021,8,21,40,2300.0,92000.0
38,2021,8,21,80,820.0,65600.0
9,2021,8,21,60,3050.0,183000.0
27,2021,8,21,50,1630.0,81500.0
18,2021,8,21,20,4600.0,92000.0
49,2021,8,21,10,1630.0,16300.0
27,2021,8,21,10,1630.0,16300.0
71,2021,8,21,16,2300.0,36800.0
46,2021,8,21,14,2600.0,36400.0
73,2021,8,21,12,2750.0,33000.0
57,2021,8,21,10,3550.0,35500.0
57,2021,8,21,10,1920.0,19200.0
57,2021,8,21,10,1920.0,19200.0
36,2021,8,21,140,510.0,71400.0
8,2021,8,21,24,2900.0,69600.0
57,2021,8,21,50,3550.0,177500.0
9,2021,8,21,30,3050.0,91500.0
18,2021,8,21,20,4650.0,93000.0
38,2021,8,21,80,820.0,65600.0
13,2021,8,21,80,820.0,65600.0
49,2021,8,21,20,1630.0,32600.0
27,2021,8,21,20,1630.0,32600.0
9,2021,8,21,30,3050.0,91500.0
8,2021,8,21,6,2900.0,17400.0
27,2021,8,21,10,1630.0,16300.0
57,2021,8,21,50,1920.0,96000.0
32,2021,8,21,45,2030.0,91350.0
71,2021,8,21,40,2300.0,92000.0
46,2021,8,21,35,2600.0,91000.0
56,2021,8,21,35,2600.0,91000.0
73,2021,8,21,30,2750.0,82500.0
16,2021,8,21,12,2900.0,34800.0
49,2021,8,21,50,1630.0,81500.0
57,2021,8,21,25,3550.0,88750.0
16,2021,8,21,18,2900.0,52200.0
8,2021,8,21,18,2900.0,52200.0
23,2021,8,21,30,2720.0,81600.0
9,2021,8,21,60,3050.0,183000.0
18,2021,8,21,6,4650.0,27900.0
18,2021,8,21,2,4650.0,9300.0
38,2021,8,21,32,820.0,26240.0
13,2021,8,21,32,820.0,26240.0
68,2021,8,21,50,1920.0,96000.0
57,2021,8,21,50,1920.0,96000.0
32,2021,8,21,45,2030.0,91350.0
71,2021,8,21,40,2300.0,92000.0
17,2021,8,21,35,2600.0,91000.0
46,2021,8,21,35,2600.0,91000.0
56,2021,8,21,35,2600.0,91000.0
73,2021,8,21,30,2750.0,82500.0
18,2021,8,21,16,4650.0,74400.0
73,2021,8,21,18,2750.0,49500.0
57,2021,8,21,15,3550.0,53250.0
9,2021,8,21,18,3050.0,54900.0
23,2021,8,21,12,2720.0,32640.0
18,2021,8,21,12,4650.0,55800.0
27,2021,8,21,50,1630.0,81500.0
9,2021,8,21,60,3050.0,183000.0
38,2021,8,21,80,820.0,65600.0
27,2021,8,21,20,1630.0,32600.0
49,2021,8,21,20,1630.0,32600.0
9,2021,8,21,12,3050.0,36600.0
8,2021,8,21,12,2900.0,34800.0
17,2021,8,21,14,2600.0,36400.0
57,2021,8,21,100,1920.0,192000.0
8,2021,8,21,30,2900.0,87000.0
23,2021,8,21,30,2720.0,81600.0
49,2021,8,21,20,1630.0,32600.0
57,2021,8,21,20,1920.0,38400.0
71,2021,8,21,16,2300.0,36800.0
46,2021,8,21,14,2600.0,36400.0
73,2021,8,21,12,2750.0,33000.0
57,2021,8,21,10,3550.0,35500.0
9,2021,8,21,30,3050.0,91500.0
38,2021,8,21,16,820.0,13120.0
49,2021,8,21,20,1630.0,32600.0
27,2021,8,21,20,1630.0,32600.0
71,2021,8,21,24,2300.0,55200.0
46,2021,8,21,21,2600.0,54600.0
9,2021,8,21,30,3050.0,91500.0
38,2021,8,21,400,820.0,328000.0
27,2021,8,21,10,1630.0,16300.0
68,2021,8,21,10,1920.0,19200.0
57,2021,8,21,10,1920.0,19200.0
46,2021,8,21,7,2600.0,18200.0
73,2021,8,21,6,2750.0,16500.0
8,2021,8,21,6,2900.0,17400.0
57,2021,8,21,5,3550.0,17750.0
9,2021,8,21,6,3050.0,18300.0
49,2021,8,22,50,1600.0,80000.0
27,2021,8,22,50,1600.0,80000.0
57,2021,8,22,50,1900.0,95000.0
56,2021,8,22,35,2600.0,91000.0
57,2021,8,22,25,3500.0,87500.0
38,2021,8,22,80,820.0,65600.0
9,2021,8,22,30,3050.0,91500.0
9,2021,8,22,60,3050.0,183000.0
38,2021,8,22,160,820.0,131200.0
9,2021,8,22,60,3050.0,183000.0
56,2021,8,22,35,2600.0,91000.0
49,2021,8,22,50,1630.0,81500.0
2,2021,8,22,120,3000.0,360000.0
63,2021,8,22,35,2500.0,87500.0
9,2021,8,22,60,3050.0,183000.0
56,2021,8,22,35,2600.0,91000.0
49,2021,8,22,50,1630.0,81500.0
46,2021,8,22,35,2600.0,91000.0
73,2021,8,22,60,2750.0,165000.0
16,2021,8,22,30,2900.0,87000.0
8,2021,8,22,30,2900.0,87000.0
57,2021,8,22,50,3550.0,177500.0
23,2021,8,22,30,2720.0,81600.0
9,2021,8,22,60,3050.0,183000.0
38,2021,8,22,80,820.0,65600.0
13,2021,8,22,80,820.0,65600.0
27,2021,8,22,50,1630.0,81500.0
68,2021,8,22,50,1920.0,96000.0
57,2021,8,22,50,1920.0,96000.0
32,2021,8,22,45,2030.0,91350.0
71,2021,8,22,40,2300.0,92000.0
59,2021,8,22,40,2300.0,92000.0
17,2021,8,22,35,2600.0,91000.0
56,2021,8,22,35,2600.0,91000.0
73,2021,8,22,12,2750.0,33000.0
49,2021,8,22,10,1630.0,16300.0
57,2021,8,22,10,1920.0,19200.0
71,2021,8,22,6,2300.0,13800.0
71,2021,8,22,2,2300.0,4600.0
73,2021,8,22,6,2750.0,16500.0
16,2021,8,22,6,2900.0,17400.0
23,2021,8,22,6,2720.0,16320.0
36,2021,8,22,28,520.0,14560.0
57,2021,8,22,5,3550.0,17750.0
49,2021,8,22,50,1630.0,81500.0
68,2021,8,22,50,1920.0,96000.0
32,2021,8,22,90,2030.0,182700.0
46,2021,8,22,35,2600.0,91000.0
71,2021,8,22,40,2300.0,92000.0
9,2021,8,22,30,3050.0,91500.0
56,2021,8,22,35,2600.0,91000.0
8,2021,8,22,30,2850.0,85500.0
63,2021,8,22,35,2480.0,86800.0
49,2021,8,22,150,1630.0,244500.0
27,2021,8,22,150,1630.0,244500.0
57,2021,8,22,50,1900.0,95000.0
71,2021,8,22,40,2300.0,92000.0
9,2021,8,22,60,3050.0,183000.0
38,2021,8,22,80,820.0,65600.0
49,2021,8,22,50,1600.0,80000.0
49,2021,8,22,50,1600.0,80000.0
46,2021,8,22,35,2600.0,91000.0
36,2021,8,22,56,520.0,29120.0
38,2021,8,22,32,820.0,26240.0
57,2021,8,22,50,1930.0,96500.0
68,2021,8,22,50,1930.0,96500.0
32,2021,8,22,45,2070.0,93150.0
71,2021,8,22,40,2300.0,92000.0
17,2021,8,22,35,2600.0,91000.0
18,2021,8,22,20,4700.0,94000.0
57,2021,8,22,25,3550.0,88750.0
9,2021,8,22,30,3050.0,91500.0
71,2021,8,22,10,2300.0,23000.0
59,2021,8,23,40,2250.0,90000.0
49,2021,8,23,50,1630.0,81500.0
57,2021,8,23,50,1920.0,96000.0
13,2021,8,23,80,820.0,65600.0
38,2021,8,23,80,820.0,65600.0
9,2021,8,23,30,3050.0,91500.0
57,2021,8,23,25,3550.0,88750.0
8,2021,8,23,30,2900.0,87000.0
73,2021,8,23,30,2750.0,82500.0
46,2021,8,23,35,2600.0,91000.0
56,2021,8,23,35,2600.0,91000.0
27,2021,8,23,50,1630.0,81500.0
38,2021,8,23,16,820.0,13120.0
13,2021,8,23,16,820.0,13120.0
9,2021,8,23,60,3050.0,183000.0
38,2021,8,23,48,820.0,39360.0
49,2021,8,23,40,1630.0,65200.0
13,2021,8,23,112,820.0,91840.0
49,2021,8,23,10,1630.0,16300.0
13,2021,8,23,64,820.0,52480.0
38,2021,8,23,48,820.0,39360.0
23,2021,8,23,12,2720.0,32640.0
23,2021,8,23,18,2720.0,48960.0
68,2021,8,23,50,1900.0,95000.0
71,2021,8,24,24,2300.0,55200.0
59,2021,8,24,24,2250.0,54000.0
46,2021,8,24,14,2600.0,36400.0
56,2021,8,24,14,2600.0,36400.0
17,2021,8,24,14,2600.0,36400.0
38,2021,8,24,32,820.0,26240.0
18,2021,8,24,8,4650.0,37200.0
9,2021,8,24,12,3050.0,36600.0
18,2021,8,24,8,4650.0,37200.0
13,2021,8,24,32,820.0,26240.0
59,2021,8,24,16,2250.0,36000.0
32,2021,8,24,36,2050.0,73800.0
73,2021,8,24,12,2750.0,33000.0
16,2021,8,24,12,2900.0,34800.0
8,2021,8,24,12,2900.0,34800.0
63,2021,8,24,14,2500.0,35000.0
2,2021,8,24,12,3000.0,36000.0
68,2021,8,24,100,1920.0,192000.0
57,2021,8,24,50,3550.0,177500.0
27,2021,8,24,140,1600.0,224000.0
57,2021,8,24,100,1900.0,190000.0
27,2021,8,24,100,1600.0,160000.0
23,2021,8,24,30,2720.0,81600.0
57,2021,8,24,25,3550.0,88750.0
49,2021,8,24,50,1630.0,81500.0
73,2021,8,24,30,2750.0,82500.0
13,2021,8,24,80,820.0,65600.0
17,2021,8,24,14,2600.0,36400.0
2,2021,8,24,12,3000.0,36000.0
27,2021,8,24,20,1600.0,32000.0
68,2021,8,24,20,1900.0,38000.0
71,2021,8,24,16,2300.0,36800.0
59,2021,8,24,16,2300.0,36800.0
8,2021,8,24,12,2900.0,34800.0
16,2021,8,24,12,2900.0,34800.0
46,2021,8,24,14,2600.0,36400.0
56,2021,8,24,14,2600.0,36400.0
27,2021,8,24,100,1630.0,163000.0
57,2021,8,24,100,1920.0,192000.0
32,2021,8,24,90,2050.0,184500.0
71,2021,8,24,80,2300.0,184000.0
59,2021,8,24,80,2250.0,180000.0
73,2021,8,24,60,2750.0,165000.0
8,2021,8,24,60,2900.0,174000.0
57,2021,8,24,25,3550.0,88750.0
38,2021,8,24,160,820.0,131200.0
13,2021,8,24,160,820.0,131200.0
63,2021,8,24,210,2500.0,525000.0
68,2021,8,24,300,1920.0,576000.0
57,2021,8,24,100,3550.0,355000.0
13,2021,8,24,400,820.0,328000.0
38,2021,8,24,400,820.0,328000.0
73,2021,8,25,90,2750.0,247500.0
71,2021,8,25,80,2300.0,184000.0
9,2021,8,25,30,3050.0,91500.0
13,2021,8,25,240,820.0,196800.0
56,2021,8,25,105,2600.0,273000.0
46,2021,8,25,35,2600.0,91000.0
57,2021,8,25,100,1930.0,193000.0
68,2021,8,25,100,1930.0,193000.0
49,2021,8,25,100,1600.0,160000.0
57,2021,8,25,75,3550.0,266250.0
16,2021,8,25,60,2900.0,174000.0
59,2021,8,25,80,2250.0,180000.0
